Search performed Sat Nov 07 2020 18:54:37 GMT+0100 (hora estándar de Europa central) by Aritz Durana searchfields: sequence_type - wgs, material - compost all matches. (139 total)
PI_firstname	PI_lastname	PI_organization	PI_organization_country	aa_pid	alpha_diversity_shannon	assembled	average_gc_ratio_raw	average_length_raw	biome	biome_id	bowtie	bp_count_raw	collection_date	country	created_on	dereplicate	drisee_score_raw	env_package	env_package_id	env_package_name	env_package_type	feature	feature_id	fgs_type	file_type	filter_ambig	filter_ln	filter_ln_mult	investigation_type	job_id	latitude	library_id	library_name	location	longitude	m5nr_annotation_version	m5nr_sims_version	m5rna_annotation_version	m5rna_sims_version	material	material_id	max_ambig	metagenome_id	mixs_compliant	name	pipeline_version	prefix_length	priority	project_funding	project_id	project_name	public	rna_pid	sample_id	sample_name	screen_indexes	seq_meth	sequence_count_raw	sequence_type
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		549.610894576682	false	0.621	164.461	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	869235081	2011-10-04	Brazil	2014-03-22T03:02:21	true	0	built environment	mge167602	ZC4-DAY-78-PAIR-2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124041	-23.651079	mgl167603	ZC4DAY78IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		7ccfcfb1876d676d343535363430382e33	false	ZC4DAY78IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY78IQMSIPER00R2	ZC4-DAY-78-PAIR-2	none	illumina	5285343	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		568.589290342319	false	0.615	153.709	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1728478585	2011-10-04	Brazil	2014-05-21T20:33:33	true	0	built environment	mge182582	ZC4-DAY-78-PAIR-2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	132945	-23.651079	mgl182583	ZC4DAY78IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		651ff5940e6d676d343536353331322e33	false	ZC4DAY78IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY78IQMSIPER00R2	ZC4-DAY-78-PAIR-2	h_sapiens_asm	illumina	11245102	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		580.075024004723	false	0.743	362.851	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	196903077	2011-10-04	Brazil	2013-08-08T20:36:12	true	0	built environment	mge125950	ZooCompost3Day99: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	98316	-23.651079	mgl125951	ZC3DAY99IQMSIPER01R3	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		eca330a1de6d676d343533303638332e33	false	ZC3DAY99IQMSIPER01R3-TEST			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY99IQMSIPER01R3	ZooCompost3Day99	none	illumina	542656	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		584.556481723822	false	1.14	337.092	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	170096384	2011-06-28	Brazil	2013-08-08T20:36:12	true	0	built environment	mge125938	ZooCompost3Day1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	98312	-23.651079	mgl125939	ZC3DAY01IQMSIPER01R3	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		582e76c8656d676d343533303637392e33	false	ZC3DAY01IQMSIPER01R3-TEST			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY01IQMSIPER01R3	ZooCompost3Day1	none	illumina	504600	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		558.617903308675	false	0.626	201.701	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	99174333	2011-10-04	Brazil	2013-10-11T20:58:31	true	0	built environment	mge137474	ZooCompost4Day30-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106376	-23.651079	mgl137475	ZC4DAY30IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		0ed7af0cd16d676d343533383734332e33	false	ZC4DAY30IQMSIPER01R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER01R2	ZooCompost4Day30-R2	none	illumina	491690	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		559.227625794469	false	0.672	168.95	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	654940431	2011-07-27	Brazil	2013-08-13T20:25:05	true	29.162	built environment	mge126727	ZooCompost3Day30: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	99793	-23.651079	mgl126728	ZC3DAY30IQMSIPER01R4	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		d7607b04106d676d343533323136302e33	false	ZC3DAY30IQMSIPER01R4			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY30IQMSIPER01R4	ZooCompost3Day30	none	illumina	3876539	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		103.804832314402	false	0.78	143.305	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	493194797	2013-09-04	Brazil	2014-06-30T20:31:00	true	0.736	built environment	mge191526	ZCTH0002IQMSIPER01R2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	137732	-23.651079	mgl191527	ZCTH0002IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		dd293b39996d676d343537303039392e33	false	ZCTH0002IQMSIPER01R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZCTH0002IQMSIPER01R2	ZCTH0002IQMSIPER01R2	h_sapiens_asm	illumina	3441571	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		418.623424821026	false	0.884	147.819	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	355037291	2013-10-22	Brazil	2014-10-26T16:49:39	false	0.299	built environment	mge223727	D78mRNA_S6_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155094	-23.651079	mgl223728	D78mRNA_S6_L001_R1_001	Sao Paulo Zoo Park	-45.620668	1	7	1	7	compost	ENVO:00002170		711136655c6d676d343538373436312e33	false	D78mRNA_S6_L001_R1_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D78mRNA_S6_L001_R1_001	D78mRNA_S6_L001_R1_001	h_sapiens	illumina	2401842	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		461.935130968782	false	1.065	156.592	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	683890744	2013-10-08	Brazil	2014-10-26T16:49:38	false	0.823	built environment	mge223724	D64mRNA_S5_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155093	-23.651079	mgl223725	D64mRNA_S5_L001_R2_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		29857280d06d676d343538373436302e33	false	D64mRNA_S5_L001_R2_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D64mRNA_S5_L001_R2_001	D64mRNA_S5_L001_R2_001	h_sapiens	illumina	4367331	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		590.184883909707	false	0.591	233.42	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	499473686	2011-08-30	Brazil	2013-08-13T20:25:05	true	24.815	built environment	mge126730	ZooCompost3Day64: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	99794	-23.651079	mgl126731	ZC3DAY64IQMSIPER01R4	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		fce68b6cc86d676d343533323136312e33	false	ZC3DAY64IQMSIPER01R4			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY64IQMSIPER01R4	ZooCompost3Day64	none	illumina	2139805	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		554.058618235013	false	0.63	200.939	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	98799781	2011-10-04	Brazil	2013-10-11T20:58:31	true	0	built environment	mge137471	ZooCompost4Day30-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106374	-23.651079	mgl137472	ZC4DAY30IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		9b33d16f6d6d676d343533383734312e33	false	ZC4DAY30IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER01R1	ZooCompost4Day30-R1	none	illumina	491690	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		583.601109570382	false	0.758	204.886	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	72513888	2011-10-04	Brazil	2013-10-11T20:58:29	true	0	built environment	mge137456	ZooCompost4Day01-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106368	-23.651079	mgl137457	ZC4DAY01IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		48a291ce266d676d343533383733352e33	false	ZC4DAY01IQMSIPER01R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY01IQMSIPER01R2	ZooCompost4Day01-R2	none	illumina	353923	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		503.060691704445	false	0.699	183.887	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	248769810	2011-10-04	Brazil	2013-10-11T20:58:30	true	0	built environment	mge137477	ZooCompost4Day07-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106370	-23.651079	mgl137478	ZC4DAY07IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		f6cfcbad1b6d676d343533383733372e33	false	ZC4DAY07IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY07IQMSIPER01R1	ZooCompost4Day07-R1	none	illumina	1352837	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		531.172896987802	false	0.695	179.314	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	817057390	2011-10-04	Brazil	2014-01-16T18:35:59	true	0	built environment	mge155738	ZC4DAY07IQMSIPER00R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117162	-23.651079	mgl155739	ZC4DAY07IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		011d30bdb36d676d343534393532392e33	false	ZC4DAY07IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY07IQMSIPER00R1	ZC4DAY07IQMSIPER00R1	h_sapiens_asm	illumina	4556562	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		624.710088871549	false	0.605	146.858	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	744298636	2011-10-04	Brazil	2014-03-22T03:02:21	true	0	built environment	mge167605	ZC4-DAY-99-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124042	-23.651079	mgl167606	ZC4DAY99IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		8082537ffb6d676d343535363430392e33	false	ZC4DAY99IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY99IQMSIPER00R1	ZC4-DAY-99-PAIR-1	none	illumina	5068168	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		566.583851923277	false	0.65	175.009	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1263456396	2011-10-04	Brazil	2014-03-22T03:02:19	true	0	built environment	mge167575	ZC4-DAY-15-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124032	-23.651079	mgl167576	ZC4DAY15IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		a997c5d6c86d676d343535363339392e33	false	ZC4DAY15IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER00R1	ZC4-DAY-15-PAIR-1	none	illumina	7219360	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		656.67308941852	false	0.705	187.92	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	786431508	2011-10-04	Brazil	2014-03-22T03:02:21	true	0	built environment	mge167596	ZC4-DAY-67-PAIR-2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124039	-23.651079	mgl167597	ZC4DAY67IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		e0957ee5a36d676d343535363430362e33	false	ZC4DAY67IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY67IQMSIPER00R2	ZC4-DAY-67-PAIR-2	none	illumina	4184919	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		387.297226880377	false	0.823	149.937	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	463215738	2013-08-20	Brazil	2014-10-26T16:49:34	false	0.486	built environment	mge223715	D15mRNA_S4_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155086	-23.651079	mgl223716	D15mRNA_S4_L001_R1_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		b86b057f956d676d343538373435332e33	false	D15mRNA_S4_L001_R1_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D15mRNA_S4_L001_R1_001	D15mRNA_S4_L001_R1_001	h_sapiens	illumina	3089395	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		452.936148662769	false	1.043	154.818	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	676140601	2013-10-08	Brazil	2014-10-26T16:49:38	false	0.885	built environment	mge223721	D64mRNA_S5_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155092	-23.651079	mgl223722	D64mRNA_S5_L001_R1_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		693eb131396d676d343538373435392e33	false	D64mRNA_S5_L001_R1_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D64mRNA_S5_L001_R1_001	D64mRNA_S5_L001_R1_001	h_sapiens	illumina	4367331	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		400.743868020326	false	0.835	153.134	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	473092767	2013-08-20	Brazil	2014-10-26T16:49:35	false	0.516	built environment	mge223718	D15mRNA_S4_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155087	-23.651079	mgl223719	D15mRNA_S4_L001_R2_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		ad077e3f266d676d343538373435342e33	false	D15mRNA_S4_L001_R2_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D15mRNA_S4_L001_R2_001	D15mRNA_S4_L001_R2_001	h_sapiens	illumina	3089395	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		415.261167610724	false	0.855	162.747	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	611044441	2013-08-12	Brazil	2014-10-26T16:49:39	false	1.082	built environment	mge223712	D7mRNA_S3_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155097	-23.651079	mgl223713	D7mRNA_S3_L001_R2_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		155a6f74b16d676d343538373436342e33	false	D7mRNA_S3_L001_R2_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D7mRNA_S3_L001_R2_001	D7mRNA_S3_L001_R2_001	h_sapiens	illumina	3754578	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		573.307967601076	false	0.72	456.734	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	336965302	2011-07-27	Brazil	2014-10-26T21:16:14	true	0.657	built environment	mge223736	ZC3DAY30IQ454TIR00R0: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155099	-23.651079	mgl223737	ZC3DAY30IQ454TIR00R0	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		b59d0d06926d676d343538373436362e33	false	ZC3DAY30IQ454TIR00R0	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY30IQ454TIR00R0	ZC3DAY30IQ454TIR00R0	h_sapiens	454	737772	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		112.28300839159	false	0.779	141.755	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	487861215	2013-09-04	Brazil	2014-06-30T20:31:00	true	0.062	built environment	mge191523	ZCTH0002IQMSIPER01R1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	137731	-23.651079	mgl191524	ZCTH0002IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		c33e5e3eff6d676d343537303039382e33	false	ZCTH0002IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZCTH0002IQMSIPER01R1	ZCTH0002IQMSIPER01R1	h_sapiens_asm	illumina	3441571	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		387.503156315467	false	0.836	116.142	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1686942853	2013-08-13	Brazil	2014-12-15T21:06:49	false	1.209	built environment	mge246158	ZC4-RNAD-07-MHSI-PE-R1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	172559	-23.651079	mgl246159	ZC4RNAD07MHSIPER1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		152e5ab0b86d676d343630343932362e33	false	ZC4RNAD07MHSIPER1	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4RNAD07MHSIPER1	ZC4-RNAD-07-MHSI-PE-R1	h_sapiens	illumina	14524876	WGS
Aline	da Silva	Instituto de Quimica, Universidade de Sao Paulo	Brazil		413.279678668515		1.366	594.532	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1763537187	2009-07-21	Brazil	2012-01-11T13:37:04	true	0	built environment	mge105489	Zoo Compost 2 (ZC2): built environment	built environment	Zoological garden	ENVO:00010625		fna	true	true		metagenome	40543	-23	mgl105490	Zoo Compost 2 (ZC2)	Sao Paulo Zoo Park	-46		7		7	compost	ENVO:00002170	5	4d1a9ad45b6d676d343437393934342e33	false	Zoo Compost 2 (ZC2)				FAPESP, CNPq, CAPES	mgp3997	Sao Paulo Zoo Composting	true		mgs105488	Zoo Compost 2 (ZC2)	h_sapiens_asm	454	2966260	WGS
Aline	da Silva	Instituto de Quimica, Universidade de Sao Paulo	Brazil		599.125790654059		1.108	614.737	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1800204332	2011-01-26	Brazil	2011-12-21T11:58:26	true	0	built environment	mge105495	Zoo Compost 1 (ZC1): built environment	built environment	Zoological garden	ENVO:00010625		fna	true	true		metagenome	39960	-23	mgl105496	Zoo Compost 1 (ZC1)	Sao Paulo Zoo Park	-46		7		7	compost	ENVO:00002170	5	3a220819026d676d343437393336312e33	false	Zoo Compost 1 (ZC1)				FAPESP, CNPq, CAPES	mgp3997	Sao Paulo Zoo Composting	true		mgs105494	Zoo Compost 1 (ZC1)	h_sapiens_asm	454	2928415	WGS
mingji	lu	Gottingen university	Germany	90	302.538529871391	false	0.694	77.248	terrestrial biome	ENVO:00000446	false	1459331465	2012-02-06	Germany	2017-01-01T15:54:10	true		soil	mge555799	55 compost: soil	soil	mesoscopic physical object	ENVO:00002004	454	fastq	false	false	2	metagenome	297536	51.5736388888889	mgl555800	interleaved_MILM55_merge	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747	5	159dc734706d676d343732393930332e33	false	interleaved_MILM55_merge	4.0	50	immediately	-	mgp21223	Compost Soil	true	97	mgs555798	55 compost	h_sapiens	illumina	18891626	WGS
mingji	Lu	Gottingen university	Germany		438.20813692634	false	0.871	59.023	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	22093250	2012-02-06	Germany	2015-03-14T12:31:42	false	0	soil	mge285827	76C_compost_soil: soil	soil	compost soil	ENVO:00005747		fastq	false	false		metagenome	190123	51.5736388888889	mgl285830	76C_MILM_single	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747		6bf9d11ff76d676d343632323439302e33	false	76C_MILM_single	3.5		date		mgp12932	76C_compost_soil_metagenomic	true		mgs285826	76C_compost_soil	h_sapiens	illumina	374319	WGS
mingji	Lu	Gottingen university	Germany		465.079116267619	false	1.133	89.199	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	907782780	2012-02-06	Germany	2015-03-14T12:31:42	false	0.049	soil	mge285827	76C_compost_soil: soil	soil	compost soil	ENVO:00005747		fastq	false	false		metagenome	190121	51.5736388888889	mgl285828	76C_MILM_for_clip	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747		4bf8d3ccc06d676d343632323438382e33	false	76C_MILM_for_clip	3.5		date		mgp12932	76C_compost_soil_metagenomic	true		mgs285826	76C_compost_soil	h_sapiens	illumina	10177033	WGS
mingji	Lu	Gottingen university	Germany		467.762796035674	false	1.136	84.361	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	858542626	2012-02-06	Germany	2015-03-14T12:31:42	false	0.365	soil	mge285827	76C_compost_soil: soil	soil	compost soil	ENVO:00005747		fastq	false	false		metagenome	190122	51.5736388888889	mgl285829	76C_MILM_rev_clip	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747		b7cc87f0a76d676d343632323438392e33	false	76C_MILM_rev_clip	3.5		date		mgp12932	76C_compost_soil_metagenomic	true		mgs285826	76C_compost_soil	h_sapiens	illumina	10177033	WGS
mingji	Lu	Gottingen university	Germany		272.750455450878	false	0.694	82.404	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	778372359	2012-02-06	Germany	2015-03-14T12:30:05	false		soil	mge285822	55C_compost_soil: soil	soil	compost soil	ENVO:00005747		fastq	false	false		metagenome	190118	51.5736388888889	mgl285823	55C_MILM_for_clip	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost	ENVO:00002170		9919ed47d46d676d343632323438352e33	false	55C_MILM_for_clip	3.5		date		mgp12931	55C_compost_soil_metagenomic	true		mgs285821	55C_compost_soil	h_sapiens	illumina	9445813	WGS
mingji	Lu	Gottingen university	Germany		275.99125471662	false	0.694	72.091	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	680959106	2012-02-06	Germany	2015-03-14T12:30:05	false	0	soil	mge285822	55C_compost_soil: soil	soil	compost soil	ENVO:00005747		fastq	false	false		metagenome	190119	51.5736388888889	mgl285824	55C_MILM_rev_clip	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost	ENVO:00002170		1c225b8f706d676d343632323438362e33	false	55C_MILM_rev_clip	3.5		date		mgp12931	55C_compost_soil_metagenomic	true		mgs285821	55C_compost_soil	h_sapiens	illumina	9445813	WGS
mingji	Lu	Gottingen university	Germany		188.122638161997	false	0.549	56.992	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	61793630	2012-02-06	Germany	2015-03-14T12:30:05	false		soil	mge285822	55C_compost_soil: soil	soil	compost soil	ENVO:00005747		fastq	false	false		metagenome	190120	51.5736388888889	mgl285825	55C_MILM_single	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost	ENVO:00002170		3ee2d2cff46d676d343632323438372e33	false	55C_MILM_single	3.5		date		mgp12931	55C_compost_soil_metagenomic	true		mgs285821	55C_compost_soil	h_sapiens	illumina	1084248	WGS
mingji	Lu	Gottingen university	Germany		50.0220585408499	false	0.833	3604.771	Temperate broadleaf and mixed forest biome	ENVO:00000876	false	1131898	2012-02-06	Germany	2015-03-13T08:18:36	false		soil	mge285735	55C_compost_soil: soil	soil	compost soil	ENVO:00005747		fna	false	false		metagenome	190004	51.5736388888889	mgl285736	55C_MILP1_MILP2_final	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost	ENVO:00002170	5	600060a01f6d676d343632323337312e33	false	55C_MILP1_MILP2_final	3.5		date		mgp12908	compost _soil_55Clipase	true		mgs285734	55C_compost_soil	none	illumina	314	WGS
mingji	Lu	Gottingen university	Germany		48.1027868618014	false	1.056	6101.644	Temperate broadleaf and mixed forest biome	ENVO:00000876	false	976263	2012-02-06	Germany	2015-03-12T12:01:33	false		soil	mge285591	76C_compost_soil: soil	soil	compost soil	ENVO:00005747		fna	false	false		metagenome	189838	51.5736388888889	mgl285592	76_MILF_final	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747	5	50745acf746d676d343632323230352e33	false	76_MILF_final	3.5		date		mgp12866	76C_amylase_compost_soil	true		mgs285590	76C_compost_soil	none	illumina	160	WGS
mingji	Lu	Gottingen university	Germany		91.9967987202337	false	0.652	4258.56	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	212928	2012-02-06	Germany	2015-03-12T08:49:22	true		soil	mge285588	76C_lipase_compost_soil: soil	soil	compost soil	ENVO:00005747		fna	false	false		metagenome	189833	51.5736388888889	mgl285589	76C_MILP3_final	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost	ENVO:00002170	5	27d51fd3b16d676d343632323230302e33	false	76C_MILP3_final	3.5		date		mgp12864	compost _soil_76Clipase	true		mgs285587	76C_lipase_compost_soil	e_coli	illumina	50	WGS
mingji	Lu	Gottingen university	Germany		100.890957034071	false	0.652	4258.56	Temperate broadleaf and mixed forest biome	ENVO:00000876	true	212928	2012-02-06	Germany	2015-03-13T08:26:02	false		soil	mge285738	76C_compost_soil: soil	soil	compost soil	ENVO:00005747		fna	false	false		metagenome	190005	51.5736388888889	mgl285739	76C_MILP3_final_NoQC	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747	5	20aa5a77a16d676d343632323337322e33	false	76C_MILP3_final_NoQC	3.5		date		mgp12864	compost _soil_76Clipase	true		mgs285737	76C_compost_soil	h_sapiens	illumina	50	WGS
