Search performed Sat Nov 07 2020 19:40:06 GMT+0100 (hora estándar de Europa central) by Aritz Durana searching all fields for "compost" searchfields: sequence_type - wgs all matches. (147 total)
PI_firstname	PI_lastname	PI_organization	PI_organization_country	aa_pid	alpha_diversity_shannon	assembled	average_gc_ratio_raw	average_length_raw	biome	biome_id	bowtie	bp_count_raw	collection_date	country	created_on	depth	dereplicate	drisee_score_raw	elevation	env_package	env_package_id	env_package_name	env_package_type	feature	feature_id	fgs_type	file_type	filter_ambig	filter_ln	filter_ln_mult	investigation_type	job_id	latitude	library_id	library_name	location	longitude	m5nr_annotation_version	m5nr_sims_version	m5rna_annotation_version	m5rna_sims_version	material	material_id	max_ambig	metagenome_id	mixs_compliant	name	pipeline_version	prefix_length	priority	project_id	project_name	public	rna_pid	sample_id	sample_name	screen_indexes	seq_meth	sequence_count_raw	sequence_type
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		590.184883909707	false	0.591	233.42	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	499473686	2011-08-30	Brazil	2013-08-13T20:25:05		true	24.815		built environment	mge126730	ZooCompost3Day64: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	99794	-23.651079	mgl126731	ZC3DAY64IQMSIPER01R4	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		835adaee7d6d676d343533323136312e33	false	ZC3DAY64IQMSIPER01R4			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY64IQMSIPER01R4	ZooCompost3Day64	none	illumina	2139805	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		554.058618235013	false	0.63	200.939	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	98799781	2011-10-04	Brazil	2013-10-11T20:58:31		true	0		built environment	mge137471	ZooCompost4Day30-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106374	-23.651079	mgl137472	ZC4DAY30IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		d9fc9405d06d676d343533383734312e33	false	ZC4DAY30IQMSIPER01R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER01R1	ZooCompost4Day30-R1	none	illumina	491690	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		583.601109570382	false	0.758	204.886	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	72513888	2011-10-04	Brazil	2013-10-11T20:58:29		true	0		built environment	mge137456	ZooCompost4Day01-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106368	-23.651079	mgl137457	ZC4DAY01IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		99c655f9ba6d676d343533383733352e33	false	ZC4DAY01IQMSIPER01R2			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY01IQMSIPER01R2	ZooCompost4Day01-R2	none	illumina	353923	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		503.060691704445	false	0.699	183.887	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	248769810	2011-10-04	Brazil	2013-10-11T20:58:30		true	0		built environment	mge137477	ZooCompost4Day07-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106370	-23.651079	mgl137478	ZC4DAY07IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		e9727cf25e6d676d343533383733372e33	false	ZC4DAY07IQMSIPER01R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY07IQMSIPER01R1	ZooCompost4Day07-R1	none	illumina	1352837	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		531.172896987802	false	0.695	179.314	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	817057390	2011-10-04	Brazil	2014-01-16T18:35:59		true	0		built environment	mge155738	ZC4DAY07IQMSIPER00R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117162	-23.651079	mgl155739	ZC4DAY07IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		3db25670b76d676d343534393532392e33	false	ZC4DAY07IQMSIPER00R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY07IQMSIPER00R1	ZC4DAY07IQMSIPER00R1	h_sapiens_asm	illumina	4556562	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		624.710088871549	false	0.605	146.858	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	744298636	2011-10-04	Brazil	2014-03-22T03:02:21		true	0		built environment	mge167605	ZC4-DAY-99-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124042	-23.651079	mgl167606	ZC4DAY99IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		f11e96225c6d676d343535363430392e33	false	ZC4DAY99IQMSIPER00R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY99IQMSIPER00R1	ZC4-DAY-99-PAIR-1	none	illumina	5068168	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		566.583851923277	false	0.65	175.009	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1263456396	2011-10-04	Brazil	2014-03-22T03:02:19		true	0		built environment	mge167575	ZC4-DAY-15-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124032	-23.651079	mgl167576	ZC4DAY15IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		4220aa978c6d676d343535363339392e33	false	ZC4DAY15IQMSIPER00R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER00R1	ZC4-DAY-15-PAIR-1	none	illumina	7219360	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		656.67308941852	false	0.705	187.92	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	786431508	2011-10-04	Brazil	2014-03-22T03:02:21		true	0		built environment	mge167596	ZC4-DAY-67-PAIR-2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124039	-23.651079	mgl167597	ZC4DAY67IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		6e9cdee37b6d676d343535363430362e33	false	ZC4DAY67IQMSIPER00R2			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY67IQMSIPER00R2	ZC4-DAY-67-PAIR-2	none	illumina	4184919	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		387.297226880377	false	0.823	149.937	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	463215738	2013-08-20	Brazil	2014-10-26T16:49:34		false	0.486		built environment	mge223715	D15mRNA_S4_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155086	-23.651079	mgl223716	D15mRNA_S4_L001_R1_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		c0ea7de14c6d676d343538373435332e33	false	D15mRNA_S4_L001_R1_001	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		D15mRNA_S4_L001_R1_001	D15mRNA_S4_L001_R1_001	h_sapiens	illumina	3089395	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		452.936148662769	false	1.043	154.818	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	676140601	2013-10-08	Brazil	2014-10-26T16:49:38		false	0.885		built environment	mge223721	D64mRNA_S5_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155092	-23.651079	mgl223722	D64mRNA_S5_L001_R1_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		8ba2de8d566d676d343538373435392e33	false	D64mRNA_S5_L001_R1_001	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		D64mRNA_S5_L001_R1_001	D64mRNA_S5_L001_R1_001	h_sapiens	illumina	4367331	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		400.743868020326	false	0.835	153.134	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	473092767	2013-08-20	Brazil	2014-10-26T16:49:35		false	0.516		built environment	mge223718	D15mRNA_S4_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155087	-23.651079	mgl223719	D15mRNA_S4_L001_R2_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		aeb2a2e85b6d676d343538373435342e33	false	D15mRNA_S4_L001_R2_001	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		D15mRNA_S4_L001_R2_001	D15mRNA_S4_L001_R2_001	h_sapiens	illumina	3089395	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		415.261167610724	false	0.855	162.747	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	611044441	2013-08-12	Brazil	2014-10-26T16:49:39		false	1.082		built environment	mge223712	D7mRNA_S3_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155097	-23.651079	mgl223713	D7mRNA_S3_L001_R2_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		b9b76048cb6d676d343538373436342e33	false	D7mRNA_S3_L001_R2_001	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		D7mRNA_S3_L001_R2_001	D7mRNA_S3_L001_R2_001	h_sapiens	illumina	3754578	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		573.307967601076	false	0.72	456.734	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	336965302	2011-07-27	Brazil	2014-10-26T21:16:14		true	0.657		built environment	mge223736	ZC3DAY30IQ454TIR00R0: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155099	-23.651079	mgl223737	ZC3DAY30IQ454TIR00R0	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		f133000bbc6d676d343538373436362e33	false	ZC3DAY30IQ454TIR00R0	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY30IQ454TIR00R0	ZC3DAY30IQ454TIR00R0	h_sapiens	454	737772	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		112.28300839159	false	0.779	141.755	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	487861215	2013-09-04	Brazil	2014-06-30T20:31:00		true	0.062		built environment	mge191523	ZCTH0002IQMSIPER01R1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	137731	-23.651079	mgl191524	ZCTH0002IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		dbdf53c02e6d676d343537303039382e33	false	ZCTH0002IQMSIPER01R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZCTH0002IQMSIPER01R1	ZCTH0002IQMSIPER01R1	h_sapiens_asm	illumina	3441571	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		387.503156315467	false	0.836	116.142	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1686942853	2013-08-13	Brazil	2014-12-15T21:06:49		false	1.209		built environment	mge246158	ZC4-RNAD-07-MHSI-PE-R1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	172559	-23.651079	mgl246159	ZC4RNAD07MHSIPER1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		eef678baf46d676d343630343932362e33	false	ZC4RNAD07MHSIPER1	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4RNAD07MHSIPER1	ZC4-RNAD-07-MHSI-PE-R1	h_sapiens	illumina	14524876	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		530.581623999801	false	0.593	221.299	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	279995944	2011-10-04	Brazil	2013-08-30T20:02:19		true	4.226		built environment	mge129890	ZooCompost3Day64-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	101634	-23.651079	mgl129891	ZC3DAY64IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		57c9560abc6d676d343533343030312e33	false	ZC3DAY64IQMSIPER01R2			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY64IQMSIPER01R2	ZooCompost3Day64-R2	none	illumina	1265241	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		583.787860372848	false	1.083	171.009	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	690182017	2011-06-28	Brazil	2013-08-13T20:25:05		true	35.091		built environment	mge126724	ZooCompost3Day1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	99792	-23.651079	mgl126725	ZC3DAY01IQMSIPER01R4	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		93bed29e816d676d343533323135392e33	false	ZC3DAY01IQMSIPER01R4			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY01IQMSIPER01R4	ZooCompost3Day1	none	illumina	4035930	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		509.30354702049	false	0.656	189.802	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	51155500	2011-10-04	Brazil	2013-10-11T20:58:31		true	0		built environment	mge137459	ZooCompost4Day03-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106375	-23.651079	mgl137460	ZC4DAY03IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		e96078783a6d676d343533383734322e33	false	ZC4DAY03IQMSIPER01R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY03IQMSIPER01R1	ZooCompost4Day03-R1	none	illumina	269520	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		173.461388110054	false	0.538	160.92	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	185232716	2011-10-04	Brazil	2013-10-11T20:58:29		true	0		built environment	mge137483	ZooCompost4Day00-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106366	-23.651079	mgl137484	ZC4DAY00IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		a79afd2de16d676d343533383733332e33	false	ZC4DAY00IQMSIPER01R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY00IQMSIPER01R1	ZooCompost4Day00-R1	none	illumina	1151088	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		642.856172846689	false	0.704	184.866	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	278158584	2011-10-04	Brazil	2013-11-21T21:13:05		true	0		built environment	mge146141	ZooCompost4Day67-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111770	-23.651079	mgl146142	ZC4DAY67IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		528c8c61a76d676d343534343133372e33	false	ZC4DAY67IQMSIPER01R2			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY67IQMSIPER01R2	ZooCompost4Day67-R2	none	illumina	1504649	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		492.304623158826	false	0.632	223.304	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	554053164	2011-10-04	Brazil	2014-01-16T18:35:59		true	0		built environment	mge155732	ZC4DAY03IQMSIPER00R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117160	-23.651079	mgl155733	ZC4DAY03IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		173df6982f6d676d343534393532372e33	false	ZC4DAY03IQMSIPER00R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY03IQMSIPER00R1	ZC4DAY03IQMSIPER00R1	h_sapiens_asm	illumina	2481164	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		383.838285247673	false	0.86	116.961	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1698844539	2013-08-13	Brazil	2014-12-15T21:06:50		false	1.625		built environment	mge246161	ZC4-RNAD-07-MHSI-PE-R2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	172560	-23.651079	mgl246162	ZC4RNAD07MHSIPER2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		ca683263fc6d676d343630343932372e33	false	ZC4RNAD07MHSIPER2	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4RNAD07MHSIPER2	ZC4-RNAD-07-MHSI-PE-R2	h_sapiens	illumina	14524876	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		413.278935896267	false	0.999	152.894	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	559887386	2013-08-06	Brazil	2014-10-26T16:49:37		false	0.797		built environment	mge223697	D1mRNA_S1_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155088	-23.651079	mgl223698	D1mRNA_S1_L001_R1_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		87e2cf5be96d676d343538373435352e33	false	D1mRNA_S1_L001_R1_001	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		D1mRNA_S1_L001_R1_001	D1mRNA_S1_L001_R1_001	h_sapiens	illumina	3661931	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		435.922528566108	false	0.897	150.065	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	360433383	2013-10-22	Brazil	2014-10-26T16:49:39		false	0.343		built environment	mge223730	D78mRNA_S6_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155095	-23.651079	mgl223731	D78mRNA_S6_L001_R2_001	Sao Paulo Zoo Park	-44.620668	1	7	1	7	compost	ENVO:00002170		9930f5cf806d676d343538373436322e33	false	D78mRNA_S6_L001_R2_001	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		D78mRNA_S6_L001_R2_001	D78mRNA_S6_L001_R2_001	h_sapiens	illumina	2401842	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		655.314995157424	false	0.747	460.561	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	489666559	2011-09-13	Brazil	2014-10-26T21:16:15		true	0.167		built environment	mge223742	ZC3DAY78IQ454TIR00R0: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155101	-23.651079	mgl223743	ZC3DAY78IQ454TIR00R0	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		f3d697b1f56d676d343538373436382e33	false	ZC3DAY78IQ454TIR00R0	3.5		date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY78IQ454TIR00R0	ZC3DAY78IQ454TIR00R0	h_sapiens	454	1063197	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		556.655587132135	false	0.622	189.238	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	505832778	2011-10-04	Brazil	2013-11-21T21:13:04		true	0		built environment	mge146120	ZooCompost4Day30-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111765	-23.651079	mgl146121	ZC4DAY30IQMSIPER02R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		6c66d77b246d676d343534343133322e33	false	ZC4DAY30IQMSIPER02R1			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER02R1	ZooCompost4Day30-R1	none	illumina	2673003	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		554.018413761213	false	0.633	165.955	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	407614582	2011-10-04	Brazil	2013-11-21T21:13:04		true	0		built environment	mge146117	ZooCompost4Day15-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111764	-23.651079	mgl146118	ZC4DAY15IQMSIPER02R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		7629b69a2d6d676d343534343133312e33	false	ZC4DAY15IQMSIPER02R2			date	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER02R2	ZooCompost4Day15-R2	none	illumina	2456179	WGS
Terry	Hazen	Lawrence Berkeley National Lab	USA		567.699004687405		0.693	411.824	soil			322213082		Puerto Rico	2010-01-20T17:53:06			0.206	250	soil	mge52547	mge52547	soil	soil	ENVO:00001998						metagenome	6030	18.3	mgl52546	mgl52546	subtropical lower montane wet forest in the Luquillo Experimental Forest	-65.833		7		7	soil	ENVO:00001998		5e9b3991706d676d343434363135332e33	false	Luquillo Experimental Forest Soil, Puerto Rico				mgp45	Rain Forest Soil Microbial Communities	true		mgs23044	mgs23044		454	782404	WGS
Aline	da Silva	Instituto de Quimica, Universidade de Sao Paulo	Brazil		413.279678668515		1.366	594.532	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1763537187	2009-07-21	Brazil	2012-01-11T13:37:04		true	0		built environment	mge105489	Zoo Compost 2 (ZC2): built environment	built environment	Zoological garden	ENVO:00010625		fna	true	true		metagenome	40543	-23	mgl105490	Zoo Compost 2 (ZC2)	Sao Paulo Zoo Park	-46		7		7	compost	ENVO:00002170	5	2e3e1dad1a6d676d343437393934342e33	false	Zoo Compost 2 (ZC2)				mgp3997	Sao Paulo Zoo Composting	true		mgs105488	Zoo Compost 2 (ZC2)	h_sapiens_asm	454	2966260	WGS
Aline	da Silva	Instituto de Quimica, Universidade de Sao Paulo	Brazil		599.125790654059		1.108	614.737	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1800204332	2011-01-26	Brazil	2011-12-21T11:58:26		true	0		built environment	mge105495	Zoo Compost 1 (ZC1): built environment	built environment	Zoological garden	ENVO:00010625		fna	true	true		metagenome	39960	-23	mgl105496	Zoo Compost 1 (ZC1)	Sao Paulo Zoo Park	-46		7		7	compost	ENVO:00002170	5	03f00e9bf86d676d343437393336312e33	false	Zoo Compost 1 (ZC1)				mgp3997	Sao Paulo Zoo Composting	true		mgs105494	Zoo Compost 1 (ZC1)	h_sapiens_asm	454	2928415	WGS
Cheng	Wang	Institute of Environmental Science and Technology, Zhejiang University	China		324.050264507368	false	0.475	656.778	terrestrial biome	ENVO:00000446	true	114293784	2012-05-30	China	2013-02-01T07:44:31		true	0		host-associated	mge97893	Compost microbial communities: host-associated	host-associated	mammalia-associated habitat	ENVO:00009002		fna	true	true		metagenome	81420	30.2936	mgl97894	Compost_microbial_communities_in_hangzhou	Hongzhou City, China	120.1614	1	7	1	7	animal manure	ENVO:00003031	5	eb0c233b246d676d343531333738372e33	true	Compost_microbial_communities_in_hangzhou			6months	mgp3456	compost enrichment metagenome	true		mgs97892	Compost microbial communities	h_sapiens_asm	illumina	174022	WGS
mingji	lu	Gottingen university	Germany	90	302.538529871391	false	0.694	77.248	terrestrial biome	ENVO:00000446	false	1459331465	2012-02-06	Germany	2017-01-01T15:54:10		true			soil	mge555799	55 compost: soil	soil	mesoscopic physical object	ENVO:00002004	454	fastq	false	false	2	metagenome	297536	51.5736388888889	mgl555800	interleaved_MILM55_merge	Kompost werk, Goettingen GmbH, Germany	9.90916666666667	1	7	1	7	compost soil	ENVO:00005747	5	f4582ed4766d676d343732393930332e33	false	interleaved_MILM55_merge	4.0	50	immediately	mgp21223	Compost Soil	true	97	mgs555798	55 compost	h_sapiens	illumina	18891626	WGS
Cheng	Wang	Zhejiang university	China	90	104.66924366908	false	1.334	376.934	terrestrial biome	ENVO:00000446	true	1566541408	2012-05-30	China	2016-05-22T08:26:57		true	0.537		host-associated	mge491102	2B: host-associated	host-associated	mammalia-associated habitat	ENVO:00009002	454	fastq	false	false	2	metatranscriptome	272354	30.2936	mgl491103	2B_R	Hongzhou	120.1614	1	7	1	7	animal manure	ENVO:00003031	5	f77b552c0e6d676d343730343732312e33	true	2B_R	4.0	50	never	mgp18601	compost microbiome with pair-ends	true	97	mgs491101	2B	h_sapiens	illumina	4156013	WGS
Cheng	Wang	Zhejiang university	China	90	110.312586793177	false	1.502	357.86	terrestrial biome	ENVO:00000446	true	1702016731	2012-05-30	China	2016-05-22T08:25:32		true	0.379		host-associated	mge491099	2A: host-associated	host-associated	mammalia-associated habitat	ENVO:00009002	454	fastq	false	false	2	metatranscriptome	272349	30.2936	mgl491100	2A_R	Hongzhou	120.1614	1	7	1	7	animal manure	ENVO:00003031	5	836d8da34e6d676d343730343731362e33	true	2A_R	4.0	50	never	mgp18601	compost microbiome with pair-ends	true	97	mgs491098	2A	h_sapiens	illumina	4756100	WGS
Aylan Kener	Meneghine	LBMP	Brazil		500.026391552584	false	0.656	93.291	terrestrial biome	ENVO:00000446	false	2161027347	2014-09-08	Brazil	2015-03-17T00:29:57		true			soil	mge553986	mgs328548: soil	soil	soil	ENVO:00001998		fastq	false	false			190337	-23.5798			Zoological Park Foundation of Sao Paulo farm park, Aracoiaba da Serra SP	-47.5867	1	7	1	7	soil	ENVO:00001998		d3550b58bf6d676d343632323730342e33	false	H3S1	3.5		date	mgp12953	Microbiome and functional diversity from a vegetable garden soil and freshwater used for irrigation garden from the Sao Paulo Zoo Park farm	true		mgs328548	mgs328548	none		23164262	WGS
Aylan Kener	Meneghine	LBMP	Brazil		275.644694080269	false	1.176	109.175	freshwater biome	ENVO:00000873	false	3336709683	2014-09-08	Brazil	2015-03-17T00:29:57		true			water	mge553990	mgs328554: water	water	stream	ENVO:00000023		fastq	false	false			190339	-23.5794			Zoological Park Foundation of Sao Paulo farm park, Aracoiaba da Serra SP	-47.5882	1	7	1	7	water	ENVO:00002006		321044f8596d676d343632323730362e33	false	W2S	3.5		date	mgp12953	Microbiome and functional diversity from a vegetable garden soil and freshwater used for irrigation garden from the Sao Paulo Zoo Park farm	true		mgs328554	mgs328554	none		30563031	WGS
Aylan Kener	Meneghine	LBMP	Brazil		521.633956494148	false	0.615	93.478	terrestrial biome	ENVO:00000446	false	4163450321	2014-09-08	Brazil	2015-03-17T00:29:56		true			soil	mge553984	mgs328545: soil	soil	soil	ENVO:00001998		fastq	false	false			190336	-23.5798			Zoological Park Foundation of Sao Paulo farm park, Aracoiaba da Serra SP	-47.5867	1	7	1	7	soil	ENVO:00001998		cf90fc9cd86d676d343632323730332e33	false	H2S1	3.5		date	mgp12953	Microbiome and functional diversity from a vegetable garden soil and freshwater used for irrigation garden from the Sao Paulo Zoo Park farm	true		mgs328545	mgs328545	none		44539294	WGS
Aylan Kener	Meneghine	LBMP	Brazil		325.073004403883	false	1.362	108.808	freshwater biome	ENVO:00000873	false	3540851889	2014-09-08	Brazil	2015-03-17T00:29:57		true			water	mge553992	mgs328551: water	water	stream	ENVO:00000023		fastq	false	false			190338	-23.5794			Zoological Park Foundation of Sao Paulo farm park, Aracoiaba da Serra SP	-47.5882	1	7	1	7	water	ENVO:00002006		ba5e4d50fa6d676d343632323730352e33	false	W1S	3.5		date	mgp12953	Microbiome and functional diversity from a vegetable garden soil and freshwater used for irrigation garden from the Sao Paulo Zoo Park farm	true		mgs328551	mgs328551	none		32542115	WGS
